User_ID,Book_ID,User_Type,Department,Book_Category,Book_Format,Interaction_Type,Access_Mode,Semester_Period,Borrowing_Frequency,Reading_Duration_Minutes,Books_Borrowed_Last_6_Months,Books_Returned_On_Time,Search_Count,Book_View_Count,Reservation_Count,Renewal_Count,User_Rating,Book_Popularity_Score,Metadata_Match_Score,Reading_Interest_Score,User_Book_Similarity_Score,Feedback_Score,Feedback_Level,Cold_Start_User,Irregular_Borrowing_Flag,Recommendation_Score,Recommendation_Level
USR_21847,BK_61847,Research_Scholar,Education,Data_Science,E_Book,Reserved,Digital_Kiosk,Even_Semester,41,117.24,3,1,52,21,7,6,1.75,0.53,0.313,0.912,0.61,0.847,High,No,No,0.588,Medium_Recommendation
USR_21848,BK_61848,Postgraduate,Law,Law,Reference_Book,Borrowed,Library_System,Odd_Semester,3,150.15,14,0,43,40,1,7,2.71,0.813,0.858,0.96,0.59,0.339,Low,No,No,0.587,Medium_Recommendation
USR_21849,BK_61849,Postgraduate,Management,Literature,Reference_Book,Renewed,Library_System,Vacation_Period,26,14.05,6,2,8,37,16,3,3.57,0.527,0.594,0.453,0.332,0.14,Low,No,Yes,0.389,Low_Recommendation
USR_21850,BK_61850,Research_Scholar,Engineering,Literature,Reference_Book,Viewed,Library_System,Odd_Semester,34,67.27,1,0,58,103,13,11,2.52,0.714,0.309,0.743,0.239,0.587,Medium,No,No,0.65,Medium_Recommendation
USR_21851,BK_61851,Faculty,Science,Digital_Library,Printed_Book,Borrowed,Library_System,Vacation_Period,19,119.62,29,17,64,116,2,3,4.12,0.257,0.313,0.331,0.436,0.642,Medium,No,No,0.517,Medium_Recommendation
USR_21852,BK_61852,Undergraduate,Science,Management,E_Book,Reviewed,Digital_Kiosk,Even_Semester,37,10.38,0,0,5,54,14,13,3.7,0.505,0.452,0.885,0.271,0.403,Medium,No,No,0.631,Medium_Recommendation
USR_21853,BK_61853,Postgraduate,Computer_Science,Data_Science,E_Book,Borrowed,Digital_Kiosk,Even_Semester,38,78.27,15,13,32,54,11,15,1.59,0.326,0.588,0.776,0.911,0.962,High,No,No,0.678,Medium_Recommendation
USR_21854,BK_61854,Faculty,Medicine,Social_Science,E_Book,Renewed,Web_Portal,Odd_Semester,42,84.6,32,6,41,40,11,10,2.38,0.197,0.472,0.311,0.126,0.702,High,No,Yes,0.464,Medium_Recommendation
USR_21855,BK_61855,Undergraduate,Law,Literature,Printed_Book,Borrowed,Digital_Kiosk,Odd_Semester,27,99.17,8,5,45,49,18,13,2.67,0.922,0.94,0.527,0.737,0.68,Medium,No,No,0.754,High_Recommendation
USR_21856,BK_61856,Undergraduate,Management,Medical_Science,Printed_Book,Reserved,Mobile_App,Odd_Semester,9,142.75,25,11,40,96,14,7,2.61,0.537,0.724,0.878,0.446,0.946,High,No,No,0.648,Medium_Recommendation
USR_21857,BK_61857,Research_Scholar,Arts,Law,E_Book,Renewed,Mobile_App,Odd_Semester,33,73.64,30,14,80,45,20,2,4.3,0.781,0.782,0.365,0.684,0.821,High,No,Yes,0.577,Medium_Recommendation
USR_21858,BK_61858,Undergraduate,Engineering,Education,Printed_Book,Reviewed,Web_Portal,Vacation_Period,27,94.71,16,13,2,83,14,0,1.1,0.458,0.511,0.692,0.441,0.93,High,No,No,0.534,Medium_Recommendation
USR_21859,BK_61859,Postgraduate,Arts,Management,E_Book,Viewed,Web_Portal,Even_Semester,8,35.71,27,25,12,4,20,12,4.07,0.102,0.411,0.37,0.228,0.443,Medium,No,No,0.435,Low_Recommendation
USR_21860,BK_61860,Postgraduate,Arts,Artificial_Intelligence,Journal,Renewed,Web_Portal,Vacation_Period,30,73.14,11,7,58,95,19,12,1.87,0.581,0.283,0.797,0.797,0.743,High,No,No,0.69,Medium_Recommendation
USR_21861,BK_61861,Postgraduate,Education,Management,Printed_Book,Borrowed,Digital_Kiosk,Odd_Semester,10,96.06,25,11,60,100,6,0,2.5,0.277,0.921,0.332,0.173,0.201,Low,No,No,0.458,Medium_Recommendation
USR_21862,BK_61862,Research_Scholar,Management,Law,Journal,Reviewed,Web_Portal,Even_Semester,20,52.49,3,3,70,77,12,0,1.65,0.308,0.632,0.968,0.126,0.682,Medium,No,No,0.472,Medium_Recommendation
USR_21863,BK_61863,Faculty,Management,Law,Journal,Reviewed,Digital_Kiosk,Vacation_Period,2,88.76,4,7,59,32,4,7,1.75,0.187,0.745,0.243,0.614,0.812,High,Yes,Yes,0.308,Low_Recommendation
USR_21864,BK_61864,Research_Scholar,Arts,Data_Science,Reference_Book,Reserved,Digital_Kiosk,Even_Semester,2,29.67,6,2,8,9,8,14,2.27,0.122,0.451,0.553,0.123,0.104,Low,No,Yes,0.226,Low_Recommendation
USR_21865,BK_61865,Faculty,Medicine,Data_Science,Journal,Viewed,Digital_Kiosk,Vacation_Period,39,124.62,0,0,43,39,19,6,2.08,0.452,0.977,0.856,0.983,0.452,Medium,No,No,0.758,High_Recommendation
USR_21866,BK_61866,Faculty,Arts,Social_Science,E_Book,Renewed,Library_System,Vacation_Period,23,140.86,23,2,46,24,17,7,4.65,0.545,0.432,0.563,0.564,0.853,High,No,No,0.644,Medium_Recommendation
USR_21867,BK_61867,Undergraduate,Engineering,Engineering,Reference_Book,Reserved,Web_Portal,Even_Semester,14,105.05,30,2,51,17,20,15,3.27,0.697,0.137,0.921,0.49,0.502,Medium,No,No,0.621,Medium_Recommendation
USR_21868,BK_61868,Postgraduate,Law,Literature,Printed_Book,Borrowed,Mobile_App,Odd_Semester,2,49.38,13,10,65,16,14,7,2.53,0.772,0.24,0.43,0.666,0.83,High,No,No,0.43,Low_Recommendation
USR_21869,BK_61869,Undergraduate,Law,Law,Printed_Book,Reviewed,Mobile_App,Odd_Semester,16,93.17,23,14,51,9,13,10,1.32,0.298,0.155,0.29,0.515,0.596,Medium,No,No,0.409,Low_Recommendation
USR_21870,BK_61870,Research_Scholar,Computer_Science,Artificial_Intelligence,Reference_Book,Viewed,Web_Portal,Vacation_Period,34,16.62,25,14,37,88,13,9,1.43,0.425,0.17,0.892,0.878,0.228,Low,No,No,0.587,Medium_Recommendation
USR_21871,BK_61871,Postgraduate,Science,Management,Journal,Reviewed,Web_Portal,Odd_Semester,5,104.96,6,6,39,86,12,6,4.22,0.954,0.975,0.781,0.921,0.199,Low,No,Yes,0.624,Medium_Recommendation
USR_21872,BK_61872,Faculty,Education,Literature,Printed_Book,Renewed,Mobile_App,Odd_Semester,40,116.18,19,5,15,35,14,4,4.98,0.545,0.7,0.815,0.501,0.99,High,No,No,0.717,High_Recommendation
USR_21873,BK_61873,Research_Scholar,Medicine,Digital_Library,Journal,Renewed,Web_Portal,Vacation_Period,35,121.36,2,0,2,104,8,14,1.18,0.881,0.462,0.348,0.56,0.665,Medium,No,No,0.686,Medium_Recommendation
USR_21874,BK_61874,Undergraduate,Management,Digital_Library,E_Book,Reviewed,Digital_Kiosk,Even_Semester,4,21.26,32,16,70,17,11,7,4.5,0.374,0.7,0.559,0.972,0.472,Medium,No,No,0.502,Medium_Recommendation
USR_21875,BK_61875,Research_Scholar,Education,Education,Reference_Book,Reviewed,Mobile_App,Odd_Semester,1,43.07,2,0,10,20,8,9,2.33,0.788,0.151,0.232,0.451,0.829,High,Yes,No,0.362,Low_Recommendation
USR_21876,BK_61876,Research_Scholar,Management,Digital_Library,Printed_Book,Reserved,Mobile_App,Even_Semester,27,71.68,29,3,56,109,14,7,3.0,0.203,0.114,0.761,0.7,0.821,High,No,No,0.594,Medium_Recommendation
USR_21877,BK_61877,Postgraduate,Computer_Science,Data_Science,Journal,Renewed,Digital_Kiosk,Odd_Semester,22,85.02,0,0,22,27,0,10,2.94,0.532,0.112,0.724,0.881,0.877,High,No,No,0.512,Medium_Recommendation
USR_21878,BK_61878,Undergraduate,Arts,Law,Reference_Book,Borrowed,Library_System,Vacation_Period,24,142.75,8,7,4,29,0,1,4.87,0.679,0.193,0.939,0.412,0.412,Medium,No,No,0.549,Medium_Recommendation
USR_21879,BK_61879,Postgraduate,Engineering,Management,Reference_Book,Reserved,Mobile_App,Odd_Semester,8,162.55,8,6,39,101,10,7,1.66,0.722,0.181,0.237,0.27,0.126,Low,No,No,0.508,Medium_Recommendation
USR_21880,BK_61880,Undergraduate,Management,Social_Science,E_Book,Borrowed,Library_System,Vacation_Period,31,116.83,20,5,44,24,5,11,1.07,0.482,0.866,0.435,0.314,0.58,Medium,No,No,0.549,Medium_Recommendation
USR_21881,BK_61881,Undergraduate,Education,Management,Reference_Book,Borrowed,Library_System,Vacation_Period,4,143.05,0,10,47,76,20,4,2.16,0.21,0.859,0.299,0.376,0.731,High,Yes,No,0.532,Medium_Recommendation
USR_21882,BK_61882,Undergraduate,Medicine,Artificial_Intelligence,Reference_Book,Renewed,Web_Portal,Even_Semester,30,58.55,22,13,33,88,9,10,3.72,0.438,0.938,0.397,0.922,0.956,High,No,No,0.692,Medium_Recommendation
USR_21883,BK_61883,Postgraduate,Education,Digital_Library,E_Book,Borrowed,Web_Portal,Odd_Semester,6,166.09,0,0,43,6,13,7,4.23,0.662,0.599,0.373,0.879,0.858,High,No,Yes,0.485,Medium_Recommendation
USR_21884,BK_61884,Undergraduate,Education,Social_Science,Journal,Reserved,Library_System,Odd_Semester,3,148.84,32,22,54,57,15,4,4.37,0.64,0.903,0.765,0.276,0.27,Low,No,Yes,0.548,Medium_Recommendation
USR_21885,BK_61885,Research_Scholar,Computer_Science,Data_Science,Journal,Viewed,Library_System,Even_Semester,40,160.57,33,4,75,18,19,6,3.29,0.903,0.938,0.673,0.805,0.596,Medium,No,No,0.806,High_Recommendation
USR_21886,BK_61886,Undergraduate,Engineering,Engineering,Reference_Book,Renewed,Library_System,Odd_Semester,30,83.72,3,3,22,118,13,15,4.18,0.604,0.43,0.732,0.146,0.398,Low,No,No,0.721,High_Recommendation
USR_21887,BK_61887,Undergraduate,Arts,Social_Science,Journal,Renewed,Mobile_App,Even_Semester,1,141.04,14,14,61,82,17,9,2.77,0.631,0.574,0.255,0.542,0.66,Medium,No,No,0.582,Medium_Recommendation
USR_21888,BK_61888,Faculty,Law,Engineering,E_Book,Reviewed,Mobile_App,Even_Semester,1,167.52,22,6,5,59,7,4,1.22,0.355,0.153,0.579,0.91,0.357,Low,No,No,0.452,Medium_Recommendation
USR_21889,BK_61889,Postgraduate,Arts,Education,Printed_Book,Reviewed,Library_System,Even_Semester,31,47.74,26,6,55,41,6,5,3.35,0.664,0.215,0.592,0.514,0.612,Medium,No,No,0.513,Medium_Recommendation
USR_21890,BK_61890,Faculty,Arts,Literature,Printed_Book,Renewed,Mobile_App,Vacation_Period,41,144.0,33,20,17,20,1,8,1.5,0.372,0.145,0.28,0.369,0.757,High,No,No,0.474,Medium_Recommendation
USR_21891,BK_61891,Faculty,Medicine,Law,Journal,Reviewed,Web_Portal,Vacation_Period,26,45.52,17,1,77,28,12,15,1.96,0.128,0.145,0.763,0.935,0.796,High,No,No,0.534,Medium_Recommendation
USR_21892,BK_61892,Postgraduate,Engineering,Education,Printed_Book,Borrowed,Digital_Kiosk,Odd_Semester,2,126.19,1,0,20,71,18,10,1.47,0.608,0.989,0.418,0.138,0.802,High,Yes,No,0.566,Medium_Recommendation
USR_21893,BK_61893,Undergraduate,Education,Artificial_Intelligence,Reference_Book,Borrowed,Library_System,Even_Semester,42,22.46,22,13,38,49,4,0,2.38,0.93,0.559,0.962,0.197,0.97,High,No,No,0.544,Medium_Recommendation
USR_21894,BK_61894,Postgraduate,Science,Medical_Science,Printed_Book,Reviewed,Digital_Kiosk,Odd_Semester,3,10.34,21,17,22,105,13,0,3.51,0.72,0.267,0.665,0.996,0.625,Medium,No,No,0.508,Medium_Recommendation
USR_21895,BK_61895,Research_Scholar,Law,Engineering,Journal,Borrowed,Mobile_App,Odd_Semester,44,163.6,4,3,27,26,8,2,2.79,0.148,0.199,0.319,0.263,0.856,High,No,Yes,0.425,Low_Recommendation
USR_21896,BK_61896,Research_Scholar,Science,Social_Science,Printed_Book,Borrowed,Digital_Kiosk,Odd_Semester,5,101.4,24,22,40,17,9,4,3.58,0.184,0.946,0.878,0.265,0.876,High,No,No,0.485,Medium_Recommendation
USR_21897,BK_61897,Postgraduate,Arts,Management,Reference_Book,Renewed,Mobile_App,Odd_Semester,23,114.1,0,0,46,78,20,7,2.35,0.308,0.483,0.403,0.615,0.149,Low,No,No,0.604,Medium_Recommendation
USR_21898,BK_61898,Faculty,Management,Digital_Library,Journal,Renewed,Mobile_App,Even_Semester,2,159.29,2,1,63,25,13,2,4.06,0.915,0.831,0.359,0.511,0.137,Low,Yes,No,0.576,Medium_Recommendation
USR_21899,BK_61899,Postgraduate,Law,Law,E_Book,Reviewed,Library_System,Vacation_Period,21,111.2,34,24,6,70,18,14,2.38,0.676,0.754,0.425,0.35,0.761,High,No,No,0.671,Medium_Recommendation
USR_21900,BK_61900,Research_Scholar,Law,Education,E_Book,Borrowed,Web_Portal,Vacation_Period,38,53.93,20,13,47,11,2,1,4.26,0.834,0.325,0.329,0.121,0.133,Low,No,No,0.462,Medium_Recommendation
USR_21901,BK_61901,Faculty,Arts,Medical_Science,Printed_Book,Borrowed,Digital_Kiosk,Odd_Semester,26,46.57,32,2,74,80,13,1,4.37,0.882,0.339,0.231,0.344,0.115,Low,No,No,0.547,Medium_Recommendation
USR_21902,BK_61902,Faculty,Computer_Science,Digital_Library,Reference_Book,Reserved,Digital_Kiosk,Vacation_Period,4,47.18,4,3,49,100,1,12,1.87,0.688,0.87,0.25,0.43,0.962,High,Yes,Yes,0.395,Low_Recommendation
USR_21903,BK_61903,Faculty,Management,Digital_Library,E_Book,Viewed,Library_System,Odd_Semester,43,139.99,23,12,70,38,16,13,4.87,0.407,0.821,0.289,0.947,0.421,Medium,No,No,0.807,High_Recommendation
USR_21904,BK_61904,Faculty,Medicine,Social_Science,Journal,Reserved,Digital_Kiosk,Odd_Semester,20,15.4,22,0,50,37,4,8,4.97,0.369,0.578,0.178,0.133,0.526,Medium,No,No,0.435,Low_Recommendation
USR_21905,BK_61905,Faculty,Engineering,Medical_Science,Journal,Renewed,Mobile_App,Odd_Semester,5,71.59,2,9,75,31,13,3,4.47,0.78,0.778,0.487,0.642,0.273,Low,Yes,No,0.549,Medium_Recommendation
USR_21906,BK_61906,Postgraduate,Law,Management,Printed_Book,Reviewed,Web_Portal,Odd_Semester,26,113.22,27,2,75,13,12,3,3.34,0.42,0.798,0.371,0.703,0.786,High,No,No,0.567,Medium_Recommendation
USR_21907,BK_61907,Faculty,Medicine,Engineering,Reference_Book,Reserved,Mobile_App,Odd_Semester,38,110.62,13,7,15,60,5,7,2.04,0.196,0.998,0.273,0.398,0.861,High,No,Yes,0.489,Medium_Recommendation
USR_21908,BK_61908,Research_Scholar,Arts,Management,Journal,Viewed,Digital_Kiosk,Vacation_Period,4,164.08,0,0,27,82,13,4,2.21,0.669,0.299,0.218,0.443,0.768,High,Yes,No,0.505,Medium_Recommendation
USR_21909,BK_61909,Postgraduate,Law,Social_Science,E_Book,Renewed,Mobile_App,Odd_Semester,28,19.14,12,3,26,84,17,12,4.14,0.93,0.158,0.169,0.11,0.574,Medium,No,No,0.582,Medium_Recommendation
USR_21910,BK_61910,Postgraduate,Science,Data_Science,Journal,Reserved,Library_System,Even_Semester,6,106.89,4,0,15,73,13,2,1.16,0.618,0.834,0.536,0.143,0.582,Medium,No,No,0.48,Medium_Recommendation
USR_21911,BK_61911,Research_Scholar,Medicine,Management,E_Book,Reviewed,Web_Portal,Odd_Semester,42,53.65,3,1,68,61,11,9,4.93,0.698,0.775,0.482,0.833,0.306,Low,No,No,0.745,High_Recommendation
USR_21912,BK_61912,Postgraduate,Computer_Science,Social_Science,E_Book,Reserved,Digital_Kiosk,Odd_Semester,32,132.73,35,12,11,12,5,12,4.08,0.822,0.255,0.426,0.412,0.517,Medium,No,No,0.607,Medium_Recommendation
USR_21913,BK_61913,Undergraduate,Management,Data_Science,Printed_Book,Viewed,Mobile_App,Even_Semester,1,118.51,5,2,16,113,9,12,4.49,0.602,0.62,0.187,0.36,0.247,Low,No,No,0.599,Medium_Recommendation
USR_21914,BK_61914,Postgraduate,Medicine,Law,E_Book,Renewed,Web_Portal,Odd_Semester,40,33.69,16,2,57,117,9,5,1.77,0.826,0.475,0.648,0.779,0.324,Low,No,No,0.653,Medium_Recommendation
USR_21915,BK_61915,Postgraduate,Arts,Data_Science,Journal,Reviewed,Digital_Kiosk,Odd_Semester,1,142.92,3,2,39,87,16,14,3.72,0.378,0.107,0.37,0.179,0.366,Low,Yes,No,0.54,Medium_Recommendation
USR_21916,BK_61916,Undergraduate,Law,Social_Science,E_Book,Borrowed,Mobile_App,Even_Semester,16,165.99,15,9,54,66,0,5,2.7,0.643,0.679,0.133,0.703,0.352,Low,No,No,0.55,Medium_Recommendation
USR_21917,BK_61917,Faculty,Law,Management,Journal,Reviewed,Mobile_App,Vacation_Period,32,141.87,12,8,25,110,10,14,3.09,0.132,0.813,0.324,0.273,0.709,High,No,No,0.686,Medium_Recommendation
USR_21918,BK_61918,Research_Scholar,Medicine,Management,Journal,Renewed,Library_System,Odd_Semester,13,21.14,11,5,5,116,6,1,1.21,0.463,0.101,0.359,0.417,0.742,High,No,No,0.358,Low_Recommendation
USR_21919,BK_61919,Undergraduate,Education,Management,E_Book,Viewed,Library_System,Vacation_Period,8,121.87,25,18,5,48,11,14,4.9,0.126,0.34,0.786,0.406,0.632,Medium,No,No,0.578,Medium_Recommendation
USR_21920,BK_61920,Faculty,Computer_Science,Law,Reference_Book,Borrowed,Web_Portal,Even_Semester,5,89.06,27,7,66,56,16,15,3.52,0.695,0.201,0.503,0.859,0.505,Medium,No,No,0.604,Medium_Recommendation
USR_21921,BK_61921,Undergraduate,Computer_Science,Education,E_Book,Renewed,Mobile_App,Even_Semester,5,159.8,2,3,40,88,9,6,3.83,0.554,0.658,0.432,0.654,0.347,Low,Yes,No,0.612,Medium_Recommendation
USR_21922,BK_61922,Faculty,Law,Digital_Library,Printed_Book,Reviewed,Mobile_App,Even_Semester,8,71.25,23,18,23,116,11,9,4.21,0.355,0.994,0.262,0.363,0.365,Low,No,No,0.598,Medium_Recommendation
USR_21923,BK_61923,Research_Scholar,Education,Education,Reference_Book,Borrowed,Web_Portal,Even_Semester,19,161.38,21,6,34,103,1,6,4.55,0.96,0.438,0.481,0.432,0.925,High,No,No,0.659,Medium_Recommendation
USR_21924,BK_61924,Faculty,Law,Artificial_Intelligence,E_Book,Borrowed,Mobile_App,Even_Semester,4,115.4,29,18,60,81,1,2,1.91,0.535,0.17,0.364,0.897,0.203,Low,No,No,0.421,Low_Recommendation
USR_21925,BK_61925,Faculty,Medicine,Social_Science,E_Book,Reviewed,Digital_Kiosk,Even_Semester,41,127.73,12,1,76,10,10,11,3.76,0.681,0.249,0.17,0.437,0.27,Low,No,Yes,0.499,Medium_Recommendation
USR_21926,BK_61926,Research_Scholar,Education,Digital_Library,Reference_Book,Borrowed,Mobile_App,Vacation_Period,32,156.13,8,0,14,20,13,8,1.97,0.888,0.65,0.34,0.988,0.442,Medium,No,No,0.684,Medium_Recommendation
USR_21927,BK_61927,Postgraduate,Engineering,Law,Journal,Renewed,Digital_Kiosk,Vacation_Period,26,90.42,8,7,17,92,9,12,2.99,0.925,0.769,0.916,0.807,0.141,Low,No,No,0.767,High_Recommendation
USR_21928,BK_61928,Faculty,Science,Social_Science,Journal,Reviewed,Digital_Kiosk,Vacation_Period,33,167.69,18,11,67,76,10,8,4.15,0.611,0.108,0.19,0.751,0.541,Medium,No,No,0.664,Medium_Recommendation
USR_21929,BK_61929,Research_Scholar,Medicine,Social_Science,E_Book,Viewed,Mobile_App,Even_Semester,8,124.57,30,5,7,58,10,7,3.28,0.527,0.546,0.712,0.483,0.126,Low,No,No,0.562,Medium_Recommendation
USR_21930,BK_61930,Research_Scholar,Computer_Science,Artificial_Intelligence,Journal,Reviewed,Mobile_App,Odd_Semester,44,73.56,4,0,68,84,0,1,1.38,0.482,0.854,0.808,0.434,0.102,Low,No,No,0.58,Medium_Recommendation
USR_21931,BK_61931,Research_Scholar,Medicine,Management,E_Book,Reserved,Digital_Kiosk,Odd_Semester,20,132.54,21,12,6,7,2,12,3.05,0.127,0.493,0.562,0.332,0.396,Low,No,No,0.483,Medium_Recommendation
USR_21932,BK_61932,Faculty,Engineering,Engineering,Journal,Viewed,Mobile_App,Even_Semester,14,82.18,19,4,57,85,0,4,3.31,0.135,0.476,0.613,0.554,0.755,High,No,No,0.464,Medium_Recommendation
USR_21933,BK_61933,Research_Scholar,Medicine,Engineering,Printed_Book,Viewed,Mobile_App,Even_Semester,28,10.02,35,31,79,3,1,15,1.68,0.327,0.712,0.348,0.277,0.288,Low,No,No,0.422,Low_Recommendation
USR_21934,BK_61934,Faculty,Law,Medical_Science,E_Book,Viewed,Digital_Kiosk,Vacation_Period,19,173.36,4,2,68,96,3,4,4.64,0.656,0.482,0.336,0.779,0.105,Low,No,No,0.651,Medium_Recommendation
USR_21935,BK_61935,Undergraduate,Engineering,Education,Reference_Book,Reserved,Web_Portal,Even_Semester,9,36.48,30,8,56,57,20,13,3.78,0.545,0.507,0.16,0.152,0.318,Low,No,Yes,0.441,Low_Recommendation
USR_21936,BK_61936,Undergraduate,Computer_Science,Literature,Printed_Book,Renewed,Web_Portal,Odd_Semester,3,44.16,0,0,45,43,14,14,1.66,0.842,0.174,0.482,0.947,0.432,Medium,Yes,No,0.51,Medium_Recommendation
USR_21937,BK_61937,Undergraduate,Management,Engineering,E_Book,Reviewed,Mobile_App,Even_Semester,4,174.05,15,11,42,96,11,5,3.19,0.792,0.244,0.922,0.15,0.841,High,No,No,0.59,Medium_Recommendation
USR_21938,BK_61938,Postgraduate,Medicine,Engineering,E_Book,Renewed,Library_System,Odd_Semester,10,53.85,0,0,30,94,17,7,3.93,0.535,0.18,0.852,0.532,0.873,High,No,Yes,0.474,Medium_Recommendation
USR_21939,BK_61939,Faculty,Management,Data_Science,Journal,Viewed,Mobile_App,Even_Semester,19,125.88,19,13,5,105,15,15,1.31,0.386,0.322,0.293,0.666,0.134,Low,No,No,0.614,Medium_Recommendation
USR_21940,BK_61940,Postgraduate,Law,Medical_Science,Journal,Viewed,Library_System,Vacation_Period,23,153.3,10,9,35,89,7,14,3.54,0.594,0.278,0.536,0.347,0.256,Low,No,No,0.653,Medium_Recommendation
USR_21941,BK_61941,Undergraduate,Computer_Science,Social_Science,Journal,Reviewed,Library_System,Even_Semester,35,130.66,29,22,26,44,11,10,1.56,0.319,0.317,0.485,0.47,0.129,Low,No,Yes,0.453,Medium_Recommendation
USR_21942,BK_61942,Research_Scholar,Law,Artificial_Intelligence,Printed_Book,Renewed,Digital_Kiosk,Odd_Semester,12,56.78,9,2,17,68,2,9,4.99,0.316,0.758,0.8,0.197,0.261,Low,No,No,0.539,Medium_Recommendation
USR_21943,BK_61943,Faculty,Medicine,Data_Science,Reference_Book,Viewed,Web_Portal,Odd_Semester,28,156.43,4,4,45,1,13,5,3.89,0.324,0.346,0.446,0.301,0.71,High,No,No,0.536,Medium_Recommendation
USR_21944,BK_61944,Undergraduate,Arts,Social_Science,Printed_Book,Reserved,Mobile_App,Odd_Semester,42,116.59,32,13,32,52,11,5,4.19,0.53,0.783,0.404,0.635,0.262,Low,No,No,0.697,Medium_Recommendation
USR_21945,BK_61945,Undergraduate,Computer_Science,Management,Reference_Book,Reserved,Library_System,Odd_Semester,8,95.06,31,14,49,70,3,7,3.24,0.542,0.183,0.584,0.766,0.315,Low,No,No,0.495,Medium_Recommendation
USR_21946,BK_61946,Undergraduate,Management,Education,Reference_Book,Borrowed,Mobile_App,Even_Semester,16,83.87,10,0,69,67,15,12,4.05,0.776,0.607,0.907,0.399,0.822,High,No,No,0.685,Medium_Recommendation
USR_21947,BK_61947,Postgraduate,Medicine,Literature,E_Book,Borrowed,Library_System,Odd_Semester,39,55.28,28,16,24,6,14,8,3.56,0.498,0.514,0.907,0.477,0.117,Low,No,No,0.617,Medium_Recommendation
USR_21948,BK_61948,Postgraduate,Medicine,Social_Science,Reference_Book,Renewed,Digital_Kiosk,Odd_Semester,40,101.38,11,2,54,8,3,15,3.57,0.19,0.986,0.492,0.507,0.867,High,No,No,0.639,Medium_Recommendation
USR_21949,BK_61949,Undergraduate,Arts,Medical_Science,E_Book,Reserved,Library_System,Odd_Semester,34,96.1,0,0,35,92,17,9,2.11,0.996,0.911,0.516,0.894,0.553,Medium,No,No,0.788,High_Recommendation
USR_21950,BK_61950,Research_Scholar,Medicine,Artificial_Intelligence,E_Book,Renewed,Mobile_App,Even_Semester,17,58.8,2,1,10,89,14,5,4.99,0.138,0.706,0.738,0.823,0.123,Low,No,No,0.633,Medium_Recommendation
USR_21951,BK_61951,Undergraduate,Science,Data_Science,E_Book,Renewed,Digital_Kiosk,Odd_Semester,3,78.2,3,1,23,56,6,6,2.69,0.974,0.277,0.449,0.951,0.302,Low,Yes,No,0.504,Medium_Recommendation
USR_21952,BK_61952,Undergraduate,Medicine,Engineering,Journal,Borrowed,Web_Portal,Even_Semester,45,147.25,11,0,10,3,13,13,2.64,0.662,0.259,0.977,0.191,0.636,Medium,No,No,0.677,Medium_Recommendation
USR_21953,BK_61953,Research_Scholar,Arts,Education,E_Book,Reviewed,Digital_Kiosk,Vacation_Period,32,47.14,30,12,46,91,8,0,3.76,0.597,0.357,0.939,0.752,0.317,Low,No,No,0.609,Medium_Recommendation
USR_21954,BK_61954,Research_Scholar,Science,Engineering,Reference_Book,Borrowed,Web_Portal,Even_Semester,39,163.52,0,0,27,83,8,7,2.07,0.113,0.897,0.217,0.866,0.407,Medium,No,No,0.673,Medium_Recommendation
USR_21955,BK_61955,Postgraduate,Arts,Engineering,E_Book,Borrowed,Web_Portal,Vacation_Period,27,25.61,19,11,74,118,0,5,2.94,0.266,0.207,0.932,0.849,0.171,Low,No,No,0.536,Medium_Recommendation
USR_21956,BK_61956,Undergraduate,Science,Data_Science,Printed_Book,Borrowed,Library_System,Even_Semester,2,31.58,4,8,37,57,1,2,3.49,0.175,0.584,0.105,0.841,0.475,Medium,Yes,No,0.351,Low_Recommendation
USR_21957,BK_61957,Undergraduate,Science,Medical_Science,E_Book,Borrowed,Digital_Kiosk,Even_Semester,3,111.23,1,3,74,48,11,2,4.06,0.85,0.851,0.439,0.228,0.467,Medium,Yes,No,0.534,Medium_Recommendation
